Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","1990","1990","1000 US$","4925","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","1991","1991","1000 US$","6388","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","1992","1992","1000 US$","2479","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","1993","1993","1000 US$","3178","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","1994","1994","1000 US$","8170","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","1995","1995","1000 US$","7975","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","1996","1996","1000 US$","9272","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","1997","1997","1000 US$","7166","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","1998","1998","1000 US$","10569","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","1999","1999","1000 US$","13735","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2000","2000","1000 US$","12959","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2001","2001","1000 US$","14293","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2002","2002","1000 US$","14247","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2003","2003","1000 US$","16986","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2004","2004","1000 US$","20020","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2005","2005","1000 US$","19505","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2006","2006","1000 US$","22942","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2007","2007","1000 US$","13092","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2008","2008","1000 US$","8902","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2009","2009","1000 US$","13949","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2010","2010","1000 US$","12565","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2011","2011","1000 US$","12227","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2012","2012","1000 US$","9639","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2013","2013","1000 US$","10880","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2014","2014","1000 US$","13437","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2015","2015","1000 US$","10865","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2016","2016","1000 US$","9885","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2017","2017","1000 US$","8678","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2018","2018","1000 US$","9685","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2019","2019","1000 US$","8302","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2020","2020","1000 US$","7245","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","01270","Mushrooms and truffles","2021","2021","1000 US$","6792","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2000","2000","tonnes","5252","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2001","2001","tonnes","7135","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2002","2002","tonnes","6116","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2003","2003","tonnes","11474","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2004","2004","tonnes","17494","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2005","2005","tonnes","22799","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2006","2006","tonnes","31468","T","Unofficial figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2007","2007","tonnes","33876","T","Unofficial figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2008","2008","tonnes","36201","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2009","2009","tonnes","30451","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2010","2010","tonnes","37486","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2011","2011","tonnes","31687","T","Unofficial figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2012","2012","tonnes","24596","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2013","2013","tonnes","22793","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2014","2014","tonnes","23217.49","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2015","2015","tonnes","22057.84","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2016","2016","tonnes","21654.82","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2017","2017","tonnes","20705.28","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2018","2018","tonnes","21506.5","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2019","2019","tonnes","22390.02","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2020","2020","tonnes","23014.1","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01270","Mushrooms and truffles","2021","2021","tonnes","21587.16","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01270","Mushrooms and truffles","2000","2000","1000 US$","11328","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01270","Mushrooms and truffles","2001","2001","1000 US$","15176","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01270","Mushrooms and truffles","2002","2002","1000 US$","15633","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01270","Mushrooms and truffles","2003","2003","1000 US$","22121","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01270","Mushrooms and truffles","2004","2004","1000 US$","27910","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01270","Mushrooms and truffles","2005","2005","1000 US$","34408","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01270","Mushrooms and truffles","2006","2006","1000 US$","46748","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01270","Mushrooms and truffles","2007","2007","1000 US$","58213","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01270","Mushrooms and truffles","2008","2008","1000 US$","65961","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01270","Mushrooms and truffles","2009","2009","1000 US$","48048","A","Official figure"
