Area,Item,Year,Export Quantity,Export Value,Import Quantity,Import Value,Export Unit Price (USD),import Unit Price (USD)
Denmark,Mushrooms and truffles,1990,31.0,107.0,390.0,1217.0,3451.6129032258063,3120.5128205128203
Denmark,Mushrooms and truffles,1991,54.0,136.0,398.0,1228.0,2518.5185185185187,3085.4271356783916
Denmark,Mushrooms and truffles,1992,17.0,38.0,496.0,1367.0,2235.294117647059,2756.048387096774
Denmark,Mushrooms and truffles,1993,41.0,111.0,309.0,709.0,2707.317073170732,2294.498381877023
Denmark,Mushrooms and truffles,1994,37.0,75.0,568.0,1681.0,2027.027027027027,2959.507042253521
Denmark,Mushrooms and truffles,1995,272.0,471.0,864.0,2622.0,1731.6176470588236,3034.722222222222
Denmark,Mushrooms and truffles,1996,46.0,118.0,1353.0,4205.0,2565.2173913043475,3107.908351810791
Denmark,Mushrooms and truffles,1997,14.0,52.0,2111.0,6584.0,3714.285714285714,3118.9009947891996
Denmark,Mushrooms and truffles,1998,27.0,114.0,1907.0,5083.0,4222.222222222223,2665.443104352386
Denmark,Mushrooms and truffles,1999,28.0,114.0,2855.0,6401.0,4071.428571428571,2242.0315236427323
Denmark,Mushrooms and truffles,2000,27.0,102.0,2863.0,6412.0,3777.777777777778,2239.60880195599
Denmark,Mushrooms and truffles,2001,60.0,177.0,2649.0,5895.0,2950.0,2225.3680634201583
Denmark,Mushrooms and truffles,2002,62.0,183.0,3133.0,7373.0,2951.6129032258063,2353.335461219279
Denmark,Mushrooms and truffles,2003,90.0,230.0,3758.0,10076.0,2555.555555555555,2681.2134113890365
Denmark,Mushrooms and truffles,2004,155.0,364.0,4292.0,11329.0,2348.387096774193,2639.5619757688723
Denmark,Mushrooms and truffles,2005,219.0,395.0,5513.0,16153.0,1803.6529680365297,2929.983674950118
Denmark,Mushrooms and truffles,2006,209.0,531.0,6808.0,20824.0,2540.66985645933,3058.7544065804937
Denmark,Mushrooms and truffles,2007,161.0,413.0,6895.0,24365.0,2565.2173913043475,3533.7200870195793
Denmark,Mushrooms and truffles,2008,52.0,362.0,6417.0,26439.0,6961.538461538462,4120.149602618046
Denmark,Mushrooms and truffles,2009,70.0,527.0,7151.0,22910.0,7528.571428571428,3203.7477275905467
Denmark,Mushrooms and truffles,2010,100.0,572.0,7626.0,24529.0,5720.0,3216.4961972200367
Denmark,Mushrooms and truffles,2011,99.0,501.0,6999.0,23555.0,5060.606060606061,3365.4807829689958
Denmark,Mushrooms and truffles,2012,123.0,624.0,7176.0,20864.0,5073.170731707317,2907.4693422519513
Denmark,Mushrooms and truffles,2013,126.0,661.0,6135.0,18687.0,5246.0317460317465,3045.9657701711494
Denmark,Mushrooms and truffles,2014,146.55,822.0,6001.7,18730.0,5609.007164790173,3120.782444973924
Denmark,Mushrooms and truffles,2015,178.13,854.0,5678.16,14879.0,4794.251389434683,2620.3911126139456
Denmark,Mushrooms and truffles,2016,112.78,536.0,5651.59,14923.0,4752.615712005674,2640.495860456969
Denmark,Mushrooms and truffles,2017,133.21,697.0,6040.61,15629.0,5232.339914420839,2587.3214791221417
Denmark,Mushrooms and truffles,2018,97.99,571.0,8415.37,22786.0,5827.1252168588635,2707.6646659623993
Denmark,Mushrooms and truffles,2019,135.19,638.0,7976.06,22038.0,4719.283970707893,2763.0183323595857
Denmark,Mushrooms and truffles,2020,81.47,426.0,7717.94,22853.0,5228.91862035105,2961.0232782322746
Denmark,Mushrooms and truffles,2021,178.31,676.0,7928.39,24151.0,3791.150243957153,3046.14177657759
Estonia,Mushrooms and truffles,1993,97.0,183.0,13.0,30.0,1886.5979381443299,2307.6923076923076
Estonia,Mushrooms and truffles,1994,41.0,77.0,9.0,21.0,1878.0487804878048,2333.3333333333335
Estonia,Mushrooms and truffles,1995,193.0,556.0,13.0,37.0,2880.8290155440413,2846.153846153846
Estonia,Mushrooms and truffles,1997,88.0,300.0,92.0,169.0,3409.090909090909,1836.9565217391303
Estonia,Mushrooms and truffles,1998,240.0,623.0,177.0,323.0,2595.833333333333,1824.8587570621469
Estonia,Mushrooms and truffles,1999,62.0,257.0,103.0,248.0,4145.161290322581,2407.766990291262
Estonia,Mushrooms and truffles,2000,306.0,847.0,124.0,205.0,2767.97385620915,1653.225806451613
Estonia,Mushrooms and truffles,2001,273.0,632.0,202.0,317.0,2315.018315018315,1569.3069306930693
Estonia,Mushrooms and truffles,2002,67.0,271.0,181.0,399.0,4044.776119402985,2204.419889502762
Estonia,Mushrooms and truffles,2003,216.0,1074.0,233.0,626.0,4972.222222222223,2686.695278969957
Estonia,Mushrooms and truffles,2004,77.0,317.0,193.0,444.0,4116.883116883117,2300.518134715026
Estonia,Mushrooms and truffles,2005,19.0,115.0,217.0,546.0,6052.631578947368,2516.1290322580644
Estonia,Mushrooms and truffles,2006,43.0,298.0,298.0,774.0,6930.232558139534,2597.3154362416108
Estonia,Mushrooms and truffles,2007,10.0,79.0,262.0,706.0,7900.0,2694.656488549618
Estonia,Mushrooms and truffles,2008,36.0,295.0,300.0,906.0,8194.444444444445,3020.0
Estonia,Mushrooms and truffles,2009,34.0,188.0,362.0,927.0,5529.411764705882,2560.7734806629833
Estonia,Mushrooms and truffles,2010,141.0,1007.0,567.0,1420.0,7141.843971631205,2504.409171075838
Estonia,Mushrooms and truffles,2011,90.0,689.0,509.0,1361.0,7655.555555555556,2673.870333988212
Estonia,Mushrooms and truffles,2012,123.0,888.0,486.0,1147.0,7219.512195121952,2360.082304526749
Estonia,Mushrooms and truffles,2013,160.0,1404.0,532.0,1430.0,8775.0,2687.96992481203
Estonia,Mushrooms and truffles,2014,114.8,1108.0,643.27,1595.0,9651.567944250872,2479.5187090957143
Estonia,Mushrooms and truffles,2015,78.91,668.0,699.69,1381.0,8465.3402610569,1973.731223827695
Estonia,Mushrooms and truffles,2016,115.42,706.0,755.76,1492.0,6116.790850805753,1974.1716947179
Estonia,Mushrooms and truffles,2017,129.68,947.0,825.12,1678.0,7302.590993214065,2033.6435912352142
Estonia,Mushrooms and truffles,2018,127.7,1251.0,802.4,2140.0,9796.397807361001,2666.9990029910273
Estonia,Mushrooms and truffles,2019,123.4,996.0,688.91,1683.0,8071.312803889789,2442.989650317168
Estonia,Mushrooms and truffles,2020,120.35,968.0,677.0,1634.0,8043.207312006647,2413.589364844904
Estonia,Mushrooms and truffles,2021,114.41,1039.0,694.67,1874.0,9081.374005768726,2697.6837923042594
Finland,Mushrooms and truffles,1961,0.0,0.0,0.0,0.0,,
Finland,Mushrooms and truffles,1962,0.0,0.0,0.0,0.0,,
Finland,Mushrooms and truffles,1963,0.0,0.0,0.0,0.0,,
Finland,Mushrooms and truffles,1964,0.0,0.0,0.0,1.0,,inf
Finland,Mushrooms and truffles,1965,1.0,0.0,0.0,0.0,0.0,
Finland,Mushrooms and truffles,1966,19.0,10.0,0.0,0.0,526.3157894736842,
Finland,Mushrooms and truffles,1967,0.0,0.0,0.0,0.0,,
Finland,Mushrooms and truffles,1968,1.0,1.0,0.0,1.0,1000.0,inf
Finland,Mushrooms and truffles,1969,0.0,1.0,0.0,0.0,inf,
Finland,Mushrooms and truffles,1970,21.0,13.0,0.0,0.0,619.047619047619,
Finland,Mushrooms and truffles,1971,82.0,64.0,0.0,0.0,780.4878048780488,
Finland,Mushrooms and truffles,1972,11.0,14.0,0.0,0.0,1272.7272727272727,
Finland,Mushrooms and truffles,1973,19.0,23.0,0.0,0.0,1210.5263157894738,
Finland,Mushrooms and truffles,1974,0.0,0.0,0.0,0.0,,
Finland,Mushrooms and truffles,1975,2.0,6.0,0.0,0.0,3000.0,
Finland,Mushrooms and truffles,1976,12.0,19.0,0.0,0.0,1583.3333333333333,
Finland,Mushrooms and truffles,1977,1.0,2.0,0.0,0.0,2000.0,
Finland,Mushrooms and truffles,1978,0.0,0.0,0.0,0.0,,
Finland,Mushrooms and truffles,1979,0.0,0.0,0.0,0.0,,
Finland,Mushrooms and truffles,1980,26.0,157.0,0.0,0.0,6038.461538461538,
Finland,Mushrooms and truffles,1981,0.0,0.0,0.0,0.0,,
Finland,Mushrooms and truffles,1982,0.0,0.0,0.0,0.0,,
Finland,Mushrooms and truffles,1983,1.0,113.0,20.0,56.0,113000.0,2800.0
Finland,Mushrooms and truffles,1984,1.0,4.0,38.0,86.0,4000.0,2263.157894736842
Finland,Mushrooms and truffles,1985,5.0,13.0,54.0,127.0,2600.0,2351.8518518518517
Finland,Mushrooms and truffles,1986,6.0,12.0,73.0,176.0,2000.0,2410.9589041095887
Finland,Mushrooms and truffles,1987,1.0,6.0,100.0,303.0,6000.0,3030.0
Finland,Mushrooms and truffles,1988,6.0,55.0,143.0,469.0,9166.666666666666,3279.7202797202794
Finland,Mushrooms and truffles,1989,1.0,7.0,194.0,617.0,7000.0,3180.4123711340203
Finland,Mushrooms and truffles,1990,1.0,9.0,135.0,535.0,9000.0,3962.9629629629626
Finland,Mushrooms and truffles,1991,4.0,20.0,92.0,313.0,5000.0,3402.173913043478
Finland,Mushrooms and truffles,1992,19.0,120.0,90.0,292.0,6315.789473684211,3244.4444444444443
Finland,Mushrooms and truffles,1993,55.0,307.0,119.0,377.0,5581.818181818182,3168.067226890756
Finland,Mushrooms and truffles,1994,57.0,370.0,91.0,349.0,6491.228070175438,3835.1648351648355
Finland,Mushrooms and truffles,1995,13.0,152.0,224.0,695.0,11692.307692307691,3102.6785714285716
Finland,Mushrooms and truffles,1996,9.0,85.0,366.0,1208.0,9444.444444444445,3300.5464480874316
Finland,Mushrooms and truffles,1997,29.0,245.0,657.0,1819.0,8448.275862068966,2768.6453576864537
Finland,Mushrooms and truffles,1998,64.0,601.0,441.0,1069.0,9390.625,2424.0362811791383
Finland,Mushrooms and truffles,1999,77.0,712.0,334.0,878.0,9246.753246753247,2628.74251497006
Finland,Mushrooms and truffles,2000,104.0,791.0,399.0,993.0,7605.7692307692305,2488.721804511278
Finland,Mushrooms and truffles,2001,170.0,1010.0,484.0,1007.0,5941.176470588235,2080.578512396694
Finland,Mushrooms and truffles,2002,259.0,1480.0,474.0,946.0,5714.285714285715,1995.7805907172997
Finland,Mushrooms and truffles,2003,260.0,1690.0,587.0,1570.0,6500.0,2674.6166950596253
Finland,Mushrooms and truffles,2004,337.0,2125.0,424.0,1210.0,6305.637982195845,2853.7735849056603
Finland,Mushrooms and truffles,2005,394.0,1767.0,373.0,999.0,4484.771573604061,2678.2841823056297
Finland,Mushrooms and truffles,2006,276.0,1424.0,562.0,1849.0,5159.420289855072,3290.035587188612
Finland,Mushrooms and truffles,2007,133.0,992.0,815.0,3150.0,7458.646616541353,3865.0306748466255
Finland,Mushrooms and truffles,2008,125.0,1417.0,930.0,3734.0,11336.0,4015.0537634408597
Finland,Mushrooms and truffles,2009,116.0,1460.0,870.0,2999.0,12586.206896551725,3447.126436781609
Finland,Mushrooms and truffles,2010,93.0,1275.0,1001.0,3451.0,13709.677419354837,3447.5524475524476
Finland,Mushrooms and truffles,2011,110.0,1143.0,1280.0,4619.0,10390.90909090909,3608.59375
Finland,Mushrooms and truffles,2012,71.0,657.0,1322.0,4444.0,9253.521126760565,3361.573373676248
Finland,Mushrooms and truffles,2013,58.0,616.0,1617.0,5939.0,10620.689655172415,3672.8509585652446
Finland,Mushrooms and truffles,2014,97.51,1173.0,1703.91,6344.0,12029.535432263358,3723.2013427939264
Finland,Mushrooms and truffles,2015,82.25,947.0,1793.11,5768.0,11513.677811550153,3216.757477232295
Finland,Mushrooms and truffles,2016,90.32,1040.0,1726.48,5659.0,11514.614703277237,3277.7674806542796
Finland,Mushrooms and truffles,2017,94.19,1131.0,1707.3,5615.0,12007.64412358,3288.8186024717393
Finland,Mushrooms and truffles,2018,98.62,1313.0,1920.93,6643.0,13313.729466639626,3458.220757653845
Finland,Mushrooms and truffles,2019,137.97,1329.0,1804.4,6144.0,9632.528810611004,3405.0099756151626
Finland,Mushrooms and truffles,2020,43.79,531.0,1769.84,6517.0,12126.056177209408,3682.2537630520274
Finland,Mushrooms and truffles,2021,62.25,842.0,1592.89,5904.0,13526.104417670682,3706.470628856983
France,Mushrooms and truffles,1961,92.0,78.0,6.0,2.0,847.8260869565217,333.3333333333333
France,Mushrooms and truffles,1962,39.0,44.0,5.0,4.0,1128.2051282051282,800.0
France,Mushrooms and truffles,1963,108.0,130.0,9.0,150.0,1203.7037037037037,16666.666666666668
France,Mushrooms and truffles,1964,60.0,83.0,36.0,245.0,1383.3333333333333,6805.555555555556
France,Mushrooms and truffles,1965,58.0,93.0,153.0,461.0,1603.4482758620688,3013.0718954248364
France,Mushrooms and truffles,1966,54.0,94.0,469.0,593.0,1740.7407407407406,1264.3923240938166
France,Mushrooms and truffles,1967,89.0,99.0,763.0,1235.0,1112.3595505617977,1618.610747051114
France,Mushrooms and truffles,1968,230.0,242.0,1154.0,1521.0,1052.1739130434783,1318.0242634315425
France,Mushrooms and truffles,1969,97.0,155.0,834.0,1158.0,1597.938144329897,1388.4892086330935
France,Mushrooms and truffles,1970,170.0,200.0,82.0,574.0,1176.4705882352941,7000.0
France,Mushrooms and truffles,1971,396.0,471.0,49.0,384.0,1189.3939393939395,7836.734693877551
France,Mushrooms and truffles,1972,262.0,397.0,116.0,809.0,1515.2671755725191,6974.137931034483
France,Mushrooms and truffles,1973,1780.0,1538.0,57.0,1261.0,864.0449438202247,22122.80701754386
France,Mushrooms and truffles,1974,4502.0,4300.0,64.0,961.0,955.1310528653931,15015.625
France,Mushrooms and truffles,1975,6080.0,6004.0,402.0,997.0,987.5,2480.0995024875624
France,Mushrooms and truffles,1976,6574.0,6593.0,557.0,3209.0,1002.8901734104045,5761.220825852783
France,Mushrooms and truffles,1977,4018.0,5190.0,245.0,2226.0,1291.687406669985,9085.714285714286
France,Mushrooms and truffles,1978,1434.0,3425.0,148.0,1829.0,2388.423988842399,12358.108108108108
France,Mushrooms and truffles,1979,2033.0,5375.0,205.0,4078.0,2643.87604525332,19892.68292682927
France,Mushrooms and truffles,1980,2012.0,7812.0,148.0,4536.0,3882.7037773359843,30648.64864864865
France,Mushrooms and truffles,1981,2921.0,8066.0,173.0,2586.0,2761.3830879835673,14947.976878612717
France,Mushrooms and truffles,1982,3372.0,8880.0,192.0,3665.0,2633.4519572953736,19088.541666666668
France,Mushrooms and truffles,1983,5006.0,11126.0,212.0,2670.0,2222.532960447463,12594.33962264151
France,Mushrooms and truffles,1984,7040.0,14217.0,276.0,2900.0,2019.4602272727273,10507.246376811594
France,Mushrooms and truffles,1985,7432.0,9761.0,643.0,3426.0,1313.3745963401507,5328.149300155521
France,Mushrooms and truffles,1986,10115.0,21596.0,1503.0,6341.0,2135.046959960455,4218.895542248836
France,Mushrooms and truffles,1987,9692.0,28671.0,1883.0,11980.0,2958.21295914156,6362.18799787573
France,Mushrooms and truffles,1988,8261.0,28568.0,1873.0,9638.0,3458.176976153008,5145.7554725040045
France,Mushrooms and truffles,1989,5861.0,27948.0,2717.0,16688.0,4768.4695444463405,6142.068457857931
France,Mushrooms and truffles,1990,6372.0,48977.0,2561.0,25339.0,7686.283741368487,9894.181960171809
France,Mushrooms and truffles,1991,6435.0,41117.0,3250.0,24899.0,6389.588189588189,7661.2307692307695
France,Mushrooms and truffles,1992,7188.0,46442.0,3754.0,22976.0,6461.0461880912635,6120.4049014384655
France,Mushrooms and truffles,1993,4159.0,29647.0,4583.0,24727.0,7128.39624909834,5395.3742090333835
France,Mushrooms and truffles,1994,2496.0,25147.0,5411.0,28799.0,10074.919871794873,5322.3064128626875
France,Mushrooms and truffles,1995,2541.0,23760.0,7174.0,40139.0,9350.64935064935,5595.065514357402
France,Mushrooms and truffles,1996,3587.0,24658.0,10049.0,52000.0,6874.268190688598,5174.6442432082795
France,Mushrooms and truffles,1997,4734.0,23950.0,12442.0,51141.0,5059.146599070554,4110.352033435139
France,Mushrooms and truffles,1998,4999.0,25555.0,15329.0,53933.0,5112.0224044808965,3518.363885445887
France,Mushrooms and truffles,1999,5684.0,32398.0,19740.0,57099.0,5699.859254046446,2892.553191489362
France,Mushrooms and truffles,2000,4220.0,22147.0,21443.0,57635.0,5248.104265402843,2687.8235321550155
France,Mushrooms and truffles,2001,4483.0,22354.0,22420.0,52895.0,4986.393040374749,2359.277430865299
France,Mushrooms and truffles,2002,4525.0,23776.0,24651.0,65329.0,5254.364640883978,2650.156180276662
France,Mushrooms and truffles,2003,4194.0,26068.0,26351.0,86885.0,6215.546018121126,3297.2183218853174
France,Mushrooms and truffles,2004,4199.0,26290.0,32261.0,101806.0,6261.014527268398,3155.698831406342
France,Mushrooms and truffles,2005,3799.0,28680.0,33246.0,103673.0,7549.355093445643,3118.3601034710946
France,Mushrooms and truffles,2006,3676.0,28975.0,35044.0,111060.0,7882.20892274211,3169.1587718296996
France,Mushrooms and truffles,2007,3013.0,29922.0,37158.0,124564.0,9930.965814802523,3352.2794552989935
France,Mushrooms and truffles,2008,2242.0,28010.0,38391.0,140634.0,12493.309545049064,3663.2023130421194
France,Mushrooms and truffles,2009,1987.0,24286.0,39155.0,125242.0,12222.445898339205,3198.6208657898096
France,Mushrooms and truffles,2010,3059.0,23068.0,37961.0,117055.0,7541.026479241582,3083.5594425858117
France,Mushrooms and truffles,2011,1827.0,23046.0,39823.0,131677.0,12614.121510673234,3306.5565125681137
France,Mushrooms and truffles,2012,2802.0,25312.0,44575.0,131581.0,9033.547466095646,2951.90128996074
France,Mushrooms and truffles,2013,2098.0,24823.0,44723.0,136759.0,11831.744518589134,3057.912036312412
France,Mushrooms and truffles,2014,1692.4,22550.0,43347.02,136276.0,13324.273221460648,3143.8378001532747
France,Mushrooms and truffles,2015,2003.86,23600.0,43977.73,119985.0,11777.269869152537,2728.312716458989
France,Mushrooms and truffles,2016,1919.63,23809.0,43958.99,123563.0,12402.910977636315,2810.8698584749104
France,Mushrooms and truffles,2017,1798.23,26019.0,43545.05,127539.0,14469.228074273035,2928.8977736849533
France,Mushrooms and truffles,2018,1505.22,25553.0,45064.91,143129.0,16976.255962583542,3176.063149798812
France,Mushrooms and truffles,2019,1796.19,24500.0,49425.48,142079.0,13639.982407206364,2874.610423611465
France,Mushrooms and truffles,2020,1623.88,19330.0,49908.45,147018.0,11903.58893514299,2945.7536749788865
France,Mushrooms and truffles,2021,1368.32,19331.0,57172.22,176345.0,14127.543264733396,3084.452554055099
Germany,Mushrooms and truffles,1961,313.0,110.0,4403.0,3207.0,351.4376996805112,728.3670224846695
Germany,Mushrooms and truffles,1962,26.0,16.0,6385.0,5113.0,615.3846153846155,800.7830853563038
Germany,Mushrooms and truffles,1963,3.0,2.0,3051.0,2478.0,666.6666666666666,812.1927236971485
Germany,Mushrooms and truffles,1964,7.0,3.0,5025.0,4172.0,428.57142857142856,830.2487562189054
Germany,Mushrooms and truffles,1965,16.0,12.0,7789.0,7350.0,750.0,943.6384645012197
Germany,Mushrooms and truffles,1966,51.0,42.0,6891.0,6242.0,823.5294117647059,905.819184443477
Germany,Mushrooms and truffles,1967,4.0,4.0,9050.0,7773.0,1000.0,858.8950276243094
Germany,Mushrooms and truffles,1968,58.0,52.0,5335.0,4317.0,896.551724137931,809.1846298031865
Germany,Mushrooms and truffles,1969,71.0,57.0,5864.0,6310.0,802.8169014084507,1076.0572987721694
Germany,Mushrooms and truffles,1970,135.0,187.0,7790.0,10773.0,1385.185185185185,1382.9268292682925
Germany,Mushrooms and truffles,1971,176.0,152.0,4898.0,6728.0,863.6363636363636,1373.6218864842792
Germany,Mushrooms and truffles,1972,179.0,200.0,9405.0,14373.0,1117.31843575419,1528.2296650717703
Germany,Mushrooms and truffles,1973,142.0,155.0,6454.0,10641.0,1091.549295774648,1648.7449643631855
Germany,Mushrooms and truffles,1974,180.0,254.0,7131.0,12493.0,1411.1111111111113,1751.92820081335
Germany,Mushrooms and truffles,1975,174.0,204.0,5320.0,9735.0,1172.4137931034481,1829.8872180451126
Germany,Mushrooms and truffles,1976,324.0,541.0,2621.0,5067.0,1669.7530864197531,1933.2315909958031
Germany,Mushrooms and truffles,1977,292.0,509.0,4754.0,18263.0,1743.150684931507,3841.607067732436
Germany,Mushrooms and truffles,1978,192.0,435.0,4135.0,15219.0,2265.625,3680.5320435308345
Germany,Mushrooms and truffles,1979,131.0,432.0,4519.0,19380.0,3297.7099236641225,4288.559415799956
Germany,Mushrooms and truffles,1980,144.0,433.0,7573.0,35369.0,3006.944444444445,4670.408028522382
Germany,Mushrooms and truffles,1981,123.0,263.0,6501.0,21134.0,2138.211382113821,3250.884479310875
Germany,Mushrooms and truffles,1982,367.0,1146.0,6171.0,18918.0,3122.615803814714,3065.629557608167
Germany,Mushrooms and truffles,1983,579.0,965.0,5909.0,13622.0,1666.6666666666667,2305.297004569301
Germany,Mushrooms and truffles,1984,1459.0,1930.0,10398.0,21889.0,1322.8238519533927,2105.11636853241
Germany,Mushrooms and truffles,1985,1381.0,1830.0,13365.0,30671.0,1325.126719768284,2294.87467265245
Germany,Mushrooms and truffles,1986,891.0,2892.0,12832.0,32096.0,3245.7912457912457,2501.2468827930174
Germany,Mushrooms and truffles,1987,1077.0,3159.0,15791.0,55073.0,2933.1476323119778,3487.6195301120893
Germany,Mushrooms and truffles,1988,952.0,3327.0,18596.0,58946.0,3494.747899159664,3169.8214669821464
Germany,Mushrooms and truffles,1989,1086.0,3823.0,21102.0,62018.0,3520.257826887661,2938.963131456734
Germany,Mushrooms and truffles,1990,1681.0,6809.0,27465.0,99754.0,4050.5651397977394,3632.040779173494
Germany,Mushrooms and truffles,1991,1827.0,8206.0,31557.0,99717.0,4491.516146688561,3159.9011312862435
Germany,Mushrooms and truffles,1992,1669.0,6596.0,33046.0,103784.0,3952.067106051528,3140.5919021969376
Germany,Mushrooms and truffles,1993,1080.0,5343.0,32197.0,98202.0,4947.222222222222,3050.035717613442
Germany,Mushrooms and truffles,1994,1374.0,3996.0,35606.0,105923.0,2908.2969432314408,2974.8637870021907
Germany,Mushrooms and truffles,1995,1006.0,2963.0,34192.0,117377.0,2945.328031809145,3432.8790360318203
Germany,Mushrooms and truffles,1996,1156.0,4301.0,37260.0,126733.0,3720.5882352941176,3401.315083199141
Germany,Mushrooms and truffles,1997,2226.0,5364.0,44008.0,118835.0,2409.703504043127,2700.3044900927102
Germany,Mushrooms and truffles,1998,1042.0,2624.0,44486.0,118105.0,2518.2341650671788,2654.8801870251314
Germany,Mushrooms and truffles,1999,4420.0,9569.0,43466.0,113034.0,2164.9321266968323,2600.5153453273824
Germany,Mushrooms and truffles,2000,8204.0,15914.0,55251.0,123808.0,1939.785470502194,2240.828220303705
Germany,Mushrooms and truffles,2001,11227.0,22821.0,69767.0,142950.0,2032.6890531753809,2048.9629767655197
Germany,Mushrooms and truffles,2002,10681.0,17755.0,54259.0,117490.0,1662.2975376837373,2165.355056304023
Germany,Mushrooms and truffles,2003,11079.0,29538.0,70268.0,194011.0,2666.1251015434605,2761.0149712529173
Germany,Mushrooms and truffles,2004,6894.0,19211.0,57046.0,151098.0,2786.626051639106,2648.704554219402
Germany,Mushrooms and truffles,2005,12956.0,29986.0,40474.0,125535.0,2314.4489039827104,3101.6207935958887
Germany,Mushrooms and truffles,2006,13918.0,30609.0,53636.0,157650.0,2199.2383963213106,2939.257215303154
Germany,Mushrooms and truffles,2007,4553.0,16240.0,54168.0,163954.0,3566.87898089172,3026.768571850539
Germany,Mushrooms and truffles,2008,5494.0,26053.0,69032.0,224732.0,4742.082271568984,3255.475721404566
Germany,Mushrooms and truffles,2009,6709.0,24894.0,68725.0,198700.0,3710.538083171859,2891.2331757002544
Germany,Mushrooms and truffles,2010,6766.0,23711.0,82035.0,221649.0,3504.4339343777715,2701.8833424757727
Germany,Mushrooms and truffles,2011,8966.0,32449.0,81544.0,244973.0,3619.116662948918,3004.1817914254884
Germany,Mushrooms and truffles,2012,10046.0,32653.0,79946.0,230216.0,3250.3483973720886,2879.643759537688
Germany,Mushrooms and truffles,2013,10187.0,35746.0,80916.0,238332.0,3508.9820359281434,2945.424885065994
Germany,Mushrooms and truffles,2014,10754.6,34950.0,81673.04,245658.0,3249.772190504528,3007.8224099409063
Germany,Mushrooms and truffles,2015,13030.77,34301.0,90780.59,254857.0,2632.3079910089737,2807.395281304076
Germany,Mushrooms and truffles,2016,11945.71,33216.0,94858.54,248111.0,2780.579806474458,2615.589487251227
Germany,Mushrooms and truffles,2017,11150.81,30914.0,98130.35,257509.0,2772.354654056521,2624.1524665916304
Germany,Mushrooms and truffles,2018,9080.48,29948.0,93304.47,258238.0,3298.063538491357,2767.6916229201024
Germany,Mushrooms and truffles,2019,9221.14,26579.0,91206.3,244576.0,2882.398488690119,2681.5691459910113
Germany,Mushrooms and truffles,2020,8567.07,28901.0,91404.71,263427.0,3373.4987574514976,2881.984965544992
Germany,Mushrooms and truffles,2021,10304.96,34704.0,85984.65,267439.0,3367.698661615378,3110.3109682949225
Greece,Mushrooms and truffles,1961,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1962,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1963,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1964,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1965,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1966,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1967,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1968,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1969,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1970,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1971,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1972,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1973,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1974,17.0,7.0,0.0,0.0,411.7647058823529,
Greece,Mushrooms and truffles,1975,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1976,163.0,121.0,0.0,0.0,742.3312883435583,
Greece,Mushrooms and truffles,1977,9.0,15.0,0.0,0.0,1666.6666666666667,
Greece,Mushrooms and truffles,1978,4.0,16.0,0.0,0.0,4000.0,
Greece,Mushrooms and truffles,1979,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1980,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1981,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1982,0.0,0.0,0.0,0.0,,
Greece,Mushrooms and truffles,1983,14.0,45.0,0.0,0.0,3214.285714285714,
Greece,Mushrooms and truffles,1984,3.0,6.0,5.0,11.0,2000.0,2200.0
Greece,Mushrooms and truffles,1985,5.0,3.0,0.0,0.0,600.0,
Greece,Mushrooms and truffles,1986,2.0,19.0,0.0,1.0,9500.0,inf
Greece,Mushrooms and truffles,1987,1.0,19.0,1.0,1.0,19000.0,1000.0
Greece,Mushrooms and truffles,1988,0.0,2.0,0.0,0.0,inf,
Greece,Mushrooms and truffles,1989,0.0,1.0,7.0,26.0,inf,3714.285714285714
Greece,Mushrooms and truffles,1990,0.0,31.0,9.0,25.0,inf,2777.777777777778
Greece,Mushrooms and truffles,1991,1.0,19.0,27.0,73.0,19000.0,2703.703703703704
Greece,Mushrooms and truffles,1992,2.0,74.0,48.0,121.0,37000.0,2520.8333333333335
Greece,Mushrooms and truffles,1993,4.0,25.0,304.0,485.0,6250.0,1595.3947368421052
Greece,Mushrooms and truffles,1994,6.0,18.0,377.0,760.0,3000.0,2015.9151193633952
Greece,Mushrooms and truffles,1995,27.0,54.0,217.0,606.0,2000.0,2792.6267281105993
Greece,Mushrooms and truffles,1996,26.0,89.0,808.0,1770.0,3423.076923076923,2190.5940594059407
Greece,Mushrooms and truffles,1997,7.0,19.0,916.0,1194.0,2714.285714285714,1303.4934497816596
